row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
1293,CA-2015-101707,2015-08-27,2015-09-01,"Standard Class",PF-19165,"Philip Fox",Consumer,"United States","San Diego",California,92105,West,OFF-SU-10001218,"Office Supplies",Supplies,"Fiskars Softgrip Scissors",32.94,3,NULL,9.22
1294,CA-2015-101707,2015-08-27,2015-09-01,"Standard Class",PF-19165,"Philip Fox",Consumer,"United States","San Diego",California,92105,West,OFF-PA-10002968,"Office Supplies",Paper,"Xerox 1973",114.2,5,NULL,52.53
1295,CA-2015-101707,2015-08-27,2015-09-01,"Standard Class",PF-19165,"Philip Fox",Consumer,"United States","San Diego",California,92105,West,OFF-LA-10000134,"Office Supplies",Labels,"Avery 511",3.08,1,NULL,1.48
1296,CA-2015-138898,2015-05-25,2015-05-29,"Standard Class",JH-16180,"Justin Hirsh",Consumer,"United States",Pueblo,Colorado,81001,West,OFF-AP-10004487,"Office Supplies",Appliances,"Kensington 4 Outlet MasterPiece Compact Power Control Center",845.73,13,0.2,84.57
1297,CA-2017-115427,2017-12-30,2018-01-03,"Standard Class",EB-13975,"Erica Bern",Corporate,"United States",Fairfield,California,94533,West,OFF-BI-10002103,"Office Supplies",Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9,2,0.2,4.52
1298,CA-2017-115427,2017-12-30,2018-01-03,"Standard Class",EB-13975,"Erica Bern",Corporate,"United States",Fairfield,California,94533,West,OFF-BI-10004632,"Office Supplies",Binders,"GBC Binding covers",20.72,2,0.2,6.48
1299,CA-2016-134425,2016-12-08,2016-12-12,"Second Class",QJ-19255,"Quincy Jones",Corporate,"United States","Saint Paul",Minnesota,55106,Central,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",114.95,5,NULL,2.3
1300,CA-2015-121391,2015-10-04,2015-10-07,"First Class",AA-10315,"Alex Avila",Consumer,"United States","San Francisco",California,94109,West,OFF-ST-10001590,"Office Supplies",Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2,NULL,7.01
1301,CA-2016-137043,2016-12-23,2016-12-25,"Second Class",LC-17140,"Logan Currie",Consumer,"United States",Springfield,Virginia,22153,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6,NULL,166.1
1302,CA-2016-137043,2016-12-23,2016-12-25,"Second Class",LC-17140,"Logan Currie",Consumer,"United States",Springfield,Virginia,22153,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,3,NULL,83.05
1303,CA-2015-115847,2015-09-19,2015-09-24,"Second Class",TC-21535,"Tracy Collins","Home Office","United States",Arlington,Virginia,22204,South,FUR-BO-10003433,Furniture,Bookcases,"Sauder Cornerstone Collection Library",61.96,2,NULL,4.34
1304,US-2017-126179,2017-07-03,2017-07-07,"Standard Class",CS-12460,"Chuck Sachs",Consumer,"United States",Columbus,Georgia,31907,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,NULL,5.52
1305,US-2017-126179,2017-07-03,2017-07-07,"Standard Class",CS-12460,"Chuck Sachs",Consumer,"United States",Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",287.97,3,NULL,77.75
1306,CA-2016-101966,2016-07-14,2016-07-16,"Second Class",BM-11785,"Bryan Mills",Consumer,"United States",Houston,Texas,77036,Central,TEC-PH-10003437,Technology,Phones,"Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with",419.94,7,0.2,52.49
1307,CA-2016-141397,2016-06-20,2016-06-21,"First Class",RC-19825,"Roy Collins",Consumer,"United States",Pasadena,California,91104,West,OFF-PA-10002986,"Office Supplies",Paper,"Xerox 1898",46.76,7,NULL,22.44
1308,CA-2016-141397,2016-06-20,2016-06-21,"First Class",RC-19825,"Roy Collins",Consumer,"United States",Pasadena,California,91104,West,OFF-BI-10000320,"Office Supplies",Binders,"GBC Plastic Binding Combs",17.71,3,0.2,6.42
1309,CA-2016-141397,2016-06-20,2016-06-21,"First Class",RC-19825,"Roy Collins",Consumer,"United States",Pasadena,California,91104,West,OFF-AP-10003971,"Office Supplies",Appliances,"Belkin 6 Outlet Metallic Surge Strip",21.78,2,NULL,5.66
1310,CA-2016-141397,2016-06-20,2016-06-21,"First Class",RC-19825,"Roy Collins",Consumer,"United States",Pasadena,California,91104,West,OFF-ST-10001469,"Office Supplies",Storage,"Fellowes Bankers Box Recycled Super Stor/Drawer",161.94,3,NULL,9.72
1311,CA-2016-141397,2016-06-20,2016-06-21,"First Class",RC-19825,"Roy Collins",Consumer,"United States",Pasadena,California,91104,West,FUR-CH-10003846,Furniture,Chairs,"Hon Valutask Swivel Chairs",161.57,2,0.2,-8.08
1312,CA-2016-141082,2016-12-09,2016-12-13,"Standard Class",FM-14380,"Fred McMath",Consumer,"United States",Lawrence,Massachusetts,1841,East,OFF-LA-10001404,"Office Supplies",Labels,"Avery 517",3.69,1,NULL,1.73
1313,CA-2016-141082,2016-12-09,2016-12-13,"Standard Class",FM-14380,"Fred McMath",Consumer,"United States",Lawrence,Massachusetts,1841,East,OFF-LA-10001474,"Office Supplies",Labels,"Avery 477",122.12,4,NULL,56.18
1314,US-2016-134488,2016-09-24,2016-10-01,"Standard Class",PK-19075,"Pete Kriz",Consumer,"United States",Columbus,Ohio,43229,East,FUR-CH-10003199,Furniture,Chairs,"Office Star - Contemporary Task Swivel Chair",155.37,2,0.3,-13.32
1316,CA-2016-145919,2016-12-18,2016-12-23,"Standard Class",HG-14965,"Henry Goldwyn",Corporate,"United States","Los Angeles",California,90032,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12" Clock w/ Goldtone Case"",183.84,8,NULL,62.51
1317,CA-2016-145919,2016-12-18,2016-12-23,"Standard Class",HG-14965,"Henry Goldwyn",Corporate,"United States","Los Angeles",California,90032,West,OFF-SU-10003505,"Office Supplies",Supplies,"Premier Electric Letter Opener",579.3,5,NULL,28.96
1318,CA-2017-157651,2017-12-10,2017-12-14,"Standard Class",HA-14920,"Helen Andreada",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-AC-10003116,Technology,Accessories,"Memorex Froggy Flash Drive 8 GB",14.2,1,0.2,3.37
1319,CA-2014-160773,2014-07-01,2014-07-05,"Standard Class",LW-16825,"Laurel Workman",Corporate,"United States",Deltona,Florida,32725,South,TEC-PH-10004586,Technology,Phones,"Wilson SignalBoost 841262 DB PRO Amplifier Kit",575.92,2,0.2,71.99
1320,CA-2014-160773,2014-07-01,2014-07-05,"Standard Class",LW-16825,"Laurel Workman",Corporate,"United States",Deltona,Florida,32725,South,OFF-BI-10000546,"Office Supplies",Binders,"Avery Durable Binders",5.18,6,0.7,-3.63
1321,CA-2017-167703,2017-02-03,2017-02-08,"Standard Class",MC-17575,"Matt Collins",Consumer,"United States",Cincinnati,Ohio,45231,East,OFF-BI-10002071,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings",5.23,3,0.7,-4.18
1322,CA-2017-167703,2017-02-03,2017-02-08,"Standard Class",MC-17575,"Matt Collins",Consumer,"United States",Cincinnati,Ohio,45231,East,OFF-ST-10001490,"Office Supplies",Storage,"Hot File 7-Pocket, Floor Stand",285.55,2,0.2,35.69
1323,CA-2017-121804,2017-03-03,2017-03-08,"Standard Class",LP-17095,"Liz Preis",Consumer,"United States",Murray,Kentucky,42071,South,OFF-AP-10004859,"Office Supplies",Appliances,"Acco 6 Outlet Guardian Premium Surge Suppressor",72.8,5,NULL,19.66
1324,CA-2017-162635,2017-10-09,2017-10-10,"First Class",EB-14170,"Evan Bailliet",Consumer,"United States",Wilmington,"North Carolina",28403,South,OFF-PA-10002659,"Office Supplies",Paper,"Avoid Verbal Orders Carbonless Minifold Book",10.82,4,0.2,3.52
1325,CA-2014-107153,2014-09-28,2014-10-03,"Standard Class",GZ-14545,"George Zrebassa",Corporate,"United States",Lawrence,Massachusetts,1841,East,OFF-ST-10001321,"Office Supplies",Storage,"Decoflex Hanging Personal Folder File, Blue",46.26,3,NULL,12.49
1326,US-2014-117058,2014-05-27,2014-05-30,"First Class",LE-16810,"Laurel Elliston",Consumer,"United States",Chicago,Illinois,60653,Central,OFF-BI-10004139,"Office Supplies",Binders,"Fellowes Presentation Covers for Comb Binding Machines",17.46,6,0.8,-30.56
1327,CA-2015-120439,2015-06-14,2015-06-18,"Standard Class",AD-10180,"Alan Dominguez","Home Office","United States",Philadelphia,Pennsylvania,19120,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.07,6,0.2,5.11
1328,CA-2016-128258,2016-03-30,2016-04-01,"First Class",CP-12085,"Cathy Prescott",Corporate,"United States",Norwich,Connecticut,6360,East,OFF-PA-10004156,"Office Supplies",Paper,"Xerox 188",11.34,1,NULL,5.56
1329,CA-2017-106033,2017-10-15,2017-10-18,"Second Class",FG-14260,"Frank Gastineau","Home Office","United States","San Francisco",California,94110,West,OFF-AR-10002818,"Office Supplies",Art,"Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener",87.92,4,NULL,26.38
1330,CA-2016-142762,2016-05-23,2016-05-27,"Standard Class",LD-17005,"Lisa DeCherney",Consumer,"United States","San Francisco",California,94109,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,NULL,16.3
1331,CA-2017-127705,2017-06-02,2017-06-06,"Standard Class",AB-10255,"Alejandro Ballentine","Home Office","United States",Lorain,Ohio,44052,East,TEC-PH-10000347,Technology,Phones,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",2.97,1,0.4,-0.64
1332,CA-2017-127705,2017-06-02,2017-06-06,"Standard Class",AB-10255,"Alejandro Ballentine","Home Office","United States",Lorain,Ohio,44052,East,OFF-ST-10004507,"Office Supplies",Storage,"Advantus Rolling Storage Box",27.44,2,0.2,2.4
1333,CA-2014-122567,2014-02-16,2014-02-21,"Standard Class",MN-17935,"Michael Nguyen",Consumer,"United States",Dallas,Texas,75220,Central,OFF-BI-10002012,"Office Supplies",Binders,"Wilson Jones Easy Flow II Sheet Lifters",1.08,3,0.8,-1.73
1334,CA-2014-122567,2014-02-16,2014-02-21,"Standard Class",MN-17935,"Michael Nguyen",Consumer,"United States",Dallas,Texas,75220,Central,OFF-AP-10001303,"Office Supplies",Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2,0.8,-13.93
1335,CA-2014-121664,2014-05-06,2014-05-10,"Standard Class",HP-14815,"Harold Pawlan","Home Office","United States","Los Angeles",California,90049,West,OFF-BI-10003684,"Office Supplies",Binders,"Wilson Jones Legal Size Ring Binders",140.74,8,0.2,52.78
1336,CA-2016-122133,2016-05-16,2016-05-23,"Standard Class",JR-15670,"Jim Radford",Consumer,"United States",Middletown,Connecticut,6457,East,OFF-ST-10002574,"Office Supplies",Storage,"SAFCO Commercial Wire Shelving, Black",552.56,4,NULL,NULL
1337,US-2017-123281,2017-04-02,2017-04-07,"Standard Class",JF-15190,"Jamie Frazer",Consumer,"United States","Los Angeles",California,90008,West,FUR-FU-10003724,Furniture,Furnishings,"Westinghouse Clip-On Gooseneck Lamps",25.11,3,NULL,6.53
1338,CA-2017-100524,2017-03-31,2017-04-02,"Second Class",CM-12115,"Chad McGuire",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10004018,Furniture,Furnishings,"Tensor Computer Mounted Lamp",29.78,2,NULL,8.04
1339,CA-2017-100524,2017-03-31,2017-04-02,"Second Class",CM-12115,"Chad McGuire",Consumer,"United States","New York City","New York",10011,East,TEC-PH-10002549,Technology,Phones,"Polycom SoundPoint IP 450 VoIP phone",677.58,3,NULL,176.17
1340,CA-2017-100524,2017-03-31,2017-04-02,"Second Class",CM-12115,"Chad McGuire",Consumer,"United States","New York City","New York",10011,East,OFF-PA-10004911,"Office Supplies",Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,8,NULL,36.02
1341,CA-2017-113481,2017-01-02,2017-01-04,"First Class",AS-10045,"Aaron Smayling",Corporate,"United States",Jacksonville,"North Carolina",28540,South,TEC-MA-10002178,Technology,Machines,"Cisco CP-7937G Unified IP Conference Station Phone",695.7,2,0.5,-27.83
1343,CA-2017-113481,2017-01-02,2017-01-04,"First Class",AS-10045,"Aaron Smayling",Corporate,"United States",Jacksonville,"North Carolina",28540,South,OFF-BI-10000474,"Office Supplies",Binders,"Avery Recycled Flexi-View Covers for Binding Systems",28.85,6,0.7,-21.16
1344,CA-2015-131758,2015-05-28,2015-06-01,"Standard Class",KB-16315,"Karl Braun",Consumer,"United States",Freeport,"New York",11520,East,OFF-AR-10000411,"Office Supplies",Art,"Boston 16701 Slimline Battery Pencil Sharpener",47.82,3,NULL,14.35
1345,CA-2015-131758,2015-05-28,2015-06-01,"Standard Class",KB-16315,"Karl Braun",Consumer,"United States",Freeport,"New York",11520,East,OFF-LA-10000262,"Office Supplies",Labels,"Avery 494",13.05,5,NULL,6
1346,CA-2014-118339,2014-03-17,2014-03-24,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Lakeville,Minnesota,55044,Central,OFF-AP-10001154,"Office Supplies",Appliances,"Bionaire Personal Warm Mist Humidifier/Vaporizer",93.78,2,NULL,36.57
1347,CA-2014-118339,2014-03-17,2014-03-24,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Lakeville,Minnesota,55044,Central,OFF-PA-10000466,"Office Supplies",Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,7,NULL,23.59
1348,CA-2014-118339,2014-03-17,2014-03-24,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Lakeville,Minnesota,55044,Central,OFF-AR-10003829,"Office Supplies",Art,"Newell 35",19.68,6,NULL,5.71
1349,CA-2014-118339,2014-03-17,2014-03-24,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Lakeville,Minnesota,55044,Central,OFF-BI-10001758,"Office Supplies",Binders,"Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders",53.4,10,NULL,25.1
1350,CA-2014-118339,2014-03-17,2014-03-24,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Lakeville,Minnesota,55044,Central,OFF-BI-10000136,"Office Supplies",Binders,"Avery Non-Stick Heavy Duty View Round Locking Ring Binders",35.88,6,NULL,17.22
1351,CA-2014-153976,2014-10-03,2014-10-08,"Second Class",BP-11290,"Beth Paige",Consumer,"United States",Evanston,Illinois,60201,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",258.28,3,0.3,-70.1
1352,CA-2016-162901,2016-03-28,2016-03-31,"First Class",AS-10045,"Aaron Smayling",Corporate,"United States",Arlington,Virginia,22204,South,OFF-ST-10000649,"Office Supplies",Storage,"Hanging Personal Folder File",31.4,2,NULL,7.85
1353,CA-2017-162978,2017-05-04,2017-05-09,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States","San Francisco",California,94109,West,TEC-PH-10003092,Technology,Phones,"Motorola L804",183.96,5,0.2,20.7
1354,CA-2017-162978,2017-05-04,2017-05-09,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States","San Francisco",California,94109,West,OFF-PA-10002250,"Office Supplies",Paper,"Things To Do Today Pad",17.61,3,NULL,8.45
1355,CA-2017-162978,2017-05-04,2017-05-09,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States","San Francisco",California,94109,West,FUR-TA-10003473,Furniture,Tables,"Bretford Rectangular Conference Table Tops",300.9,1,0.2,11.28
1356,US-2014-160444,2014-07-05,2014-07-05,"Same Day",DC-12850,"Dan Campbell",Consumer,"United States",Houston,Texas,77036,Central,OFF-ST-10001522,"Office Supplies",Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.78,3,0.2,-44.16
1357,US-2014-160444,2014-07-05,2014-07-05,"Same Day",DC-12850,"Dan Campbell",Consumer,"United States",Houston,Texas,77036,Central,OFF-ST-10000563,"Office Supplies",Storage,"Fellowes Bankers Box Stor/Drawer Steel Plus",281.42,11,0.2,-35.18
1358,CA-2016-145247,2016-05-05,2016-05-07,"First Class",ND-18370,"Natalie DeCherney",Consumer,"United States",Louisville,Kentucky,40214,South,OFF-PA-10003641,"Office Supplies",Paper,"Xerox 1909",79.14,3,NULL,36.4
1359,CA-2017-160045,2017-04-26,2017-04-27,"First Class",LB-16735,"Larry Blacks",Consumer,"United States","Fort Worth",Texas,76106,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.99,1,0.6,-1.44
1360,US-2014-151925,2014-09-26,2014-10-01,"Second Class",KT-16465,"Kean Takahito",Consumer,"United States","Los Angeles",California,90049,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",145.57,2,0.2,NULL
1361,CA-2017-125199,2017-10-19,2017-10-25,"Standard Class",HM-14860,"Harry Marie",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,OFF-AR-10002956,"Office Supplies",Art,"Boston 16801 Nautilus Battery Pencil Sharpener",123.26,7,0.2,9.24
1362,CA-2017-125199,2017-10-19,2017-10-25,"Standard Class",HM-14860,"Harry Marie",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,OFF-PA-10004041,"Office Supplies",Paper,"It's Hot Message Books with Stickers, 2 3/4" x 5"""",23.68,4,0.2,7.4
1363,CA-2017-125199,2017-10-19,2017-10-25,"Standard Class",HM-14860,"Harry Marie",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10001336,Technology,Phones,"Digium D40 VoIP phone",309.58,4,0.4,-56.76
1364,US-2017-155425,2017-11-10,2017-11-11,"First Class",AB-10600,"Ann Blume",Corporate,"United States",Tucson,Arizona,85705,West,OFF-BI-10001036,"Office Supplies",Binders,"Cardinal EasyOpen D-Ring Binders",38.39,14,0.7,-25.59
1365,US-2017-155425,2017-11-10,2017-11-11,"First Class",AB-10600,"Ann Blume",Corporate,"United States",Tucson,Arizona,85705,West,TEC-MA-10003183,Technology,Machines,"DYMO CardScan Personal V9 Business Card Scanner",95.99,2,0.7,-64
1366,US-2017-155425,2017-11-10,2017-11-11,"First Class",AB-10600,"Ann Blume",Corporate,"United States",Tucson,Arizona,85705,West,TEC-AC-10001314,Technology,Accessories,"Case Logic 2.4GHz Wireless Keyboard",239.95,6,0.2,-35.99
1367,US-2017-155425,2017-11-10,2017-11-11,"First Class",AB-10600,"Ann Blume",Corporate,"United States",Tucson,Arizona,85705,West,TEC-PH-10002563,Technology,Phones,"Adtran 1202752G1",201.58,2,0.2,15.12
1368,US-2017-155425,2017-11-10,2017-11-11,"First Class",AB-10600,"Ann Blume",Corporate,"United States",Tucson,Arizona,85705,West,FUR-CH-10003312,Furniture,Chairs,"Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",899.14,4,0.2,-146.11
1369,CA-2017-133249,2017-07-08,2017-07-11,"First Class",SZ-20035,"Sam Zeldin","Home Office","United States","Pico Rivera",California,90660,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,NULL,62.74
1370,US-2015-103471,2015-12-24,2015-12-28,"Standard Class",JR-15670,"Jim Radford",Consumer,"United States","Colorado Springs",Colorado,80906,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.06,7,0.7,-786.74
1371,US-2015-103471,2015-12-24,2015-12-28,"Standard Class",JR-15670,"Jim Radford",Consumer,"United States","Colorado Springs",Colorado,80906,West,OFF-AR-10003405,"Office Supplies",Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.58
1372,CA-2017-136672,2017-03-07,2017-03-12,"Standard Class",MG-17890,"Michael Granlund","Home Office","United States",Clinton,Maryland,20735,East,TEC-AC-10004510,Technology,Accessories,"Logitech Desktop MK120 Mouse and keyboard Combo",49.08,3,NULL,4.91
1373,US-2014-157021,2014-04-01,2014-04-06,"Second Class",KM-16720,"Kunst Miller",Consumer,"United States",Vallejo,California,94591,West,OFF-LA-10002312,"Office Supplies",Labels,"Avery 490",29.6,2,NULL,14.8
1374,US-2014-157021,2014-04-01,2014-04-06,"Second Class",KM-16720,"Kunst Miller",Consumer,"United States",Vallejo,California,94591,West,OFF-BI-10000042,"Office Supplies",Binders,"Pressboard Data Binder, Crimson, 12" X 8 1/2"""",17.09,4,0.2,5.55
